Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K) ,Secondary Crystallization Peak (K), Longitudinal Annealing field, Transverse Annealing field,Ribbon Thickness (um) ,Coercivity (A/m),Curie Temperature (K),Core Loss (kW/m^3 @ 0.2T 100kHz),Electrical Resistivity (10^-6*ohm*m),Permeability @ 1kHz,Magnetostriction (10^-6),Magnetic Saturation (T),Grain Diameter (nm),Reference DOI
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,728,600,,678,1408,0,0,19.5,4.9264547,,,,,,,,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,758,600,,678,1437,0,0,19.5,4.843655356,,,,,,,,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,799,984,0,0,,14.6059286,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,745,969,0,0,,10.32129197,,,,,,0.799044716,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,745,969,0,0,,9.498193795,,,,,,0.848701113,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,745,969,0,0,,7.187473438,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,766,966,0,0,,6.936676583,,,,,,0.872936342,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,799,984,0,0,,6.282830429,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,745,969,0,0,,5.002071823,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,745,969,0,0,,4.505896728,,,,,,0.882985195,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,766,966,0,0,,3.37978113,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,799,984,0,0,,3.352050574,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,766,966,0,0,,2.771302592,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,766,966,0,0,,2.036708457,,,,,,0.986139537,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,766,966,0,0,,1.275127497,,,,,,1.154908418,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,799,984,0,0,,1.194379516,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,799,984,0,0,,0.498193795,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,799,984,0,0,,0.456651084,,,,,,,,https://doi.org/10.1016/j.physb.2004.09.050
65.5,13.5,0,8,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,1.081198624,,https://doi.org/10.1016/S0022-3093(01)00546-4
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,1.110847609,,https://doi.org/10.1016/S0022-3093(01)00546-4
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,1.160379818,,https://doi.org/10.1016/S0022-3093(01)00546-4
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,1.199853549,,https://doi.org/10.1016/S0022-3093(01)00546-4
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,1.229736635,,https://doi.org/10.1016/S0022-3093(01)00546-4
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,998,3600,,852,975,0,0,25,1355.855856,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,998,3600,,825,969,0,0,25,1346.846847,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,973,3600,,825,969,0,0,25,792.7927928,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,998,3600,,867,991,0,0,25,617.1171171,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,948,3600,,852,975,0,0,25,17.73918742,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,948,3600,,825,969,0,0,25,12.07732634,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,923,3600,,852,975,0,0,25,10.26867628,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,923,3600,,825,969,0,0,25,9.141546527,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,698,3600,,867,991,0,0,25,7.54259502,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,698,3600,,852,975,0,0,25,5.078636959,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,898,3600,,867,991,0,0,25,4.895150721,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,848,3600,,867,991,0,0,25,4.790301442,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,698,3600,,825,969,0,0,25,4.764089122,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,873,3600,,867,991,0,0,25,4.737876802,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,748,3600,,867,991,0,0,25,3.401048493,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,898,3600,,825,969,0,0,25,3.007863696,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,823,3600,,867,991,0,0,25,2.53604194,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,748,3600,,825,969,0,0,25,2.50982962,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,773,3600,,867,991,0,0,25,2.4836173,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,748,3600,,852,975,0,0,25,2.404980341,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,898,3600,,852,975,0,0,25,2.352555701,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,873,3600,,852,975,0,0,25,2.195281782,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,773,3600,,852,975,0,0,25,1.933158585,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,798,3600,,867,991,0,0,25,1.854521625,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,848,3600,,852,975,0,0,25,1.697247706,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,798,3600,,825,969,0,0,25,1.618610747,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,833,3600,,852,975,0,0,25,1.461336828,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,798,3600,,852,975,0,0,25,1.382699869,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,823,3600,,825,969,0,0,25,1.27785059,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,773,3600,,825,969,0,0,25,1.25163827,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,873,3600,,825,969,0,0,25,1.094364351,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,848,3600,,825,969,0,0,25,0.832241153,,,,,,,,https://doi.org/10.1016/S0022-3093(01)00598-1
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,92195.12195,,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,94057.64967,,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,106031.0421,,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,119334.8115,,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,0.5,,,,,,1.490927419,10.32124352,https://doi.org/10.1016/S0304-8853(00)00132-3
63.5,13.5,0,10,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.401734104,,,,,,0.877016129,10.41450777,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.321965318,,,,,,1.282258065,9.948186528,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.320809249,,,,,,1.321572581,9.637305699,https://doi.org/10.1016/S0304-8853(00)00132-3
65.5,13.5,0,8,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.311560694,,,,,,1.094758065,9.544041451,https://doi.org/10.1016/S0304-8853(00)00132-3
68.5,13.5,0,5,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.310404624,,,,,,1.191532258,10.32124352,https://doi.org/10.1016/S0304-8853(00)00132-3
67,13.5,0,6.5,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.293063584,,,,,,1.094758065,9.823834197,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,15.11149228,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,21.03021602,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,15.15642479,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,17.09946056,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,10.07836776,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,12.06596316,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,11.02692222,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,8.180761677,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,5.225470455,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,5.044746066,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,6.038605911,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,6.445484376,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,3.174546946,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,2.586944092,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,4.214085067,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,4.123349989,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,3.617284411,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,0.093034529,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,2.577994879,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,2.171489298,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,3.156524225,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,0.580953091,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,3.156151341,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,2.162540085,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,3.228739404,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,0.065814006,,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,2.595955453,,,https://doi.org/10.1016/S0304-8853(00)00132-3
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,2.596204042,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,,2.577932732,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,,0.04766699,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,798,240,,,,0,0,,5.347606088,591,,,,,,,https://doi.org/10.1016/S0304-8853(00)00189-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,900,,,,0,0,,3.079648149,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00189-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,1800,,,,0,0,,2.912535459,596,,,,,,,https://doi.org/10.1016/S0304-8853(00)00189-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,798,3600,,,,0,0,,1.591549431,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00189-X
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,923,3600,777,795,,0,0,30,118,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,923,3600,818,858,,0,0,30,113,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,853,3600,818,858,,0,0,30,69.3,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,803,3600,818,858,,0,0,30,55.4,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,723,3600,812,845,,0,0,30,22.2,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,923,3600,812,845,,0,0,30,20.9,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,803,3600,812,845,,0,0,30,20,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,853,3600,812,845,,0,0,30,19.3,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,723,3600,818,858,,0,0,30,6.8,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,853,3600,777,795,,0,0,30,5.7,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,723,3600,777,795,,0,0,30,5.5,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,803,3600,777,795,,0,0,30,4.4,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00199-2
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,789,846,,0,0,,,613,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
72.5,13.5,0,1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,779,836,,0,0,,,612,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,775,836,,0,0,,,626,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
70.5,13.5,0,3,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,777,836,,0,0,,,620,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
68.5,13.5,0,5,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,597,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
66.5,13.5,0,7,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,536,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,373,3600,,,,0,0,,,,,,,24.03921569,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,373,3600,,,,0,0,20,,,,,,23.87917605,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,573,3600,,,,0,0,20,,,,,,23.64613758,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,573,3600,,,,0,0,,,,,,,23.80392157,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,593,3600,,,,0,0,20,,,,,,24.0467746,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,593,3600,,,,0,0,,,,,,,24.19607843,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,623,3600,,,,0,0,,,,,,,25.25490196,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,623,3600,,,,0,0,20,,,,,,25.06439678,,,https://doi.org/10.1016/S0304-8853(00)00297-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,643,3600,,,,0,0,,,,,,,27.09803922,,,https://doi.org/10.1016/S0304-8853(00)00297-3
